loyalty_member_id,email,first_name,last_name,phone,tier,points,join_date,email_optin
LM-08953,modesto.thaman.013262@example.com,Modesto,Thaman,2346061122,Bronze,23678,14-Oct-2022,true
LM-08954,carlota.thompson.013263@example.com,Carlota,Thompson,+12416191153,Bronze,24437,22-Feb-2024,true
LM-08955,israel.howard.013264@example.com,Israel,Howard,(248) 632-1184,Bronze,22548,22-Aug-2022,true
LM-08956,eric.holt.013266@example.com,Eric,Holt,2626581246,Silver,46424,12-Jun-2024,true
LM-08957,louis.woodard.013267@example.com,Louis,Woodard,+12696711277,Silver,33432,25-Jul-2025,false
LM-08958,stephen.mccoy.013271@example.com,Stephen,Mccoy,+12977231401,Bronze,18051,01-Jan-2023,true
LM-08959,kirk.morrow.013272@example.com,Kirk,Morrow,(304) 736-1432,Bronze,6755,06-Sep-2022,false
LM-08960,michael.branch.013273@example.com,Michael,Branch,311-749-1463,Bronze,14489,28-Jul-2023,true
LM-08961,,Ricardo,James,3187621494,Bronze,7229,28-Aug-2024,true
LM-08962,kelly.vasquez.013275@example.com,Kelly,Vasquez,+13257751525,Silver,35625,25-Apr-2024,true
LM-08963,k.mitchell.013276@example.com,Kathy,Mitchell,(332) 788-1556,Silver,33807,10-May-2024,true
LM-08964,randy.fletcher.013277@example.com,Randy,Fletcher,339-801-1587,Silver,31682,29-Jun-2025,true
LM-08965,ronnie.cooper.013278@example.com,Ronnie,Cooper,3468141618,Gold,69059,21-Feb-2024,true
LM-08966,quintanilla.ricky.013279@example.com,Ricky,Quintanilla,+13538271649,Gold,70637,25-Apr-2025,true
LM-08967,damon.figueroa.013282@example.com,Damon,Figueroa,3748661742,Bronze,14616,20-Dec-2022,true
LM-08968,dakota.henson.013283@example.com,Dakota,Henson,+13818791773,Bronze,7593,20-Sep-2023,false
LM-08969,maureen.meyer.013284@example.com,Maureen,Meyer,(388) 892-1804,Bronze,23914,23-Jul-2025,true
LM-08970,tony.white.013285@example.com,Tony,White,395-905-1835,Silver,48798,08-Jul-2023,false
LM-08971,savannah.mata.013286@example.com,Savannah,Mata,4029181866,Silver,39218,05-Dec-2022,true
LM-08972,derrick.herrera.013287@example.com,Derrick,Herrera,N/A,Silver,37079,27-Jul-2024,true
LM-08973,jack.arroyo.013290@example.com,Jack,Arroyo,4309701990,Platinum,81140,20-Oct-2024,true
LM-08974,carrie.gamez.013291@example.com,Carrie,Gamez,+14379832021,Bronze,16251,22-Mar-2024,false
LM-08975,courtney.dyal.013293@example.com,Courtney,Dyal,451-209-2083,Bronze,15053,07-Nov-2022,true
LM-08976,esperanza.moreno.013297@example.com,Esperanza,Moreno,479-261-2207,Silver,43666,09-Feb-2023,true
LM-08977,micaela.phillips.013298@example.com,Micaela,Phillips,4862742238,Gold,66073,31-Oct-2023,true
LM-08978,manuel.harrell.013301@example.com,Manuel,Harrell,507-313-2331,Bronze,21219,07-Apr-2024,true
LM-08979,bertrand.aguirre.013302@example.com,Bertrand,Aguirre,5143262362,Bronze,9242,02-Aug-2022,true
LM-08980,jeremy.mercado.013305@example.com,Jeremy,Mercado,535-365-2455,Silver,30338,07-Feb-2024,true
LM-08981,,Yvette,Crawford,563-417-2579,Gold,69917,08-Jan-2023,false
LM-08982,danielle.hayes.013312@example.com,Danielle,Hayes,(584) 456-2672,Bronze,4702,16-Jan-2024,true
LM-08983,cristian.mosley.013313@example.com,Cristian,Mosley,591-469-2703,Bronze,2360,20-Jan-2023,true
LM-08984,kyle.day.013314@example.com,Kyle,Day,5984822734,Bronze,13972,20-Jul-2024,true
LM-08985,wesley.barry.013315@example.com,Wesley,Barry,+16054952765,Silver,33036,18-Jan-2024,false
LM-08986,florencia.soliz.013318@example.com,Florencia,Soliz,6265342858,Gold,63189,19-Jul-2025,true
LM-08987,tammy.maestas.013320@example.com,Tammy,Maestas,(640) 560-2920,Platinum,109522,10-Nov-2022,false
LM-08988,juliana.villanueva.013321@example.com,Juliana,Villanueva,647-573-2951,Bronze,4498,12-Jul-2025,true
LM-08989,nihal.clark.013322@example.com,Nihal,Clark,,Bronze,23814,15-Oct-2022,true
LM-08990,angel.miller.013323@example.com,Angel,Miller,+16615993013,Bronze,24590,06-Jan-2023,true
LM-08991,tasha.montgomery.013325@example.com,Tasha,Montgomery,675-625-3075,Silver,44768,18-Aug-2024,false
LM-08992,dana.martin.013332@example.com,Dana,Martin,(724) 716-3292,Bronze,21118,10-Mar-2025,true
LM-08993,gustavo.anand.013333@example.com,Gustavo,Anand,731-729-3323,Bronze,1433,17-Dec-2023,true
LM-08994,whitney.johnson.013334@example.com,Whitney,Johnson,7387423354,Bronze,4331,21-Jan-2024,true
LM-08995,andrew.burton.013336@example.com,Andrew,Burton,(752) 768-3416,Silver,27739,28-Apr-2025,true
LM-08996,chantal.aguilar.013337@example.com,Chantal,Aguilar,759-781-3447,Silver,33770,08-Oct-2024,true
LM-08997,alexander.novais.013338@example.com,Alexander,Novais,7667943478,Gold,54673,09-Mar-2023,false
LM-08998,sandra.lawson.013340@example.com,Sandra,Lawson,(780) 820-3540,Platinum,114297,16-Feb-2024,true
LM-08999,jared.choi.013341@example.com,Jared,Choi,787-833-3571,Bronze,442,30-Jun-2025,true
LM-09000,brent.wood.013342@example.com,Brent,Wood,7948463602,Bronze,307,04-Jun-2023,true
LM-09001,,Carolyn,Irwin,(808) 872-3664,Bronze,17772,26-Jun-2024,true
LM-09002,alan.gregory.013345@example.com,Alan,Gregory,815-885-3695,Silver,49121,23-Jun-2024,true
LM-09003,erica.mcknight.013346@example.com,Erica,Mcknight,8228983726,Silver,36088,15-Nov-2024,true
LM-09004,malik.nelson.013347@example.com,Malik,Nelson,+18299113757,Silver,48181,26-Jan-2023,true
LM-09005,dean.steele.013348@example.com,Dean,Steele,(836) 924-3788,Gold,52784,10-Jan-2023,true
LM-09006,meredith.lloyd.013349@example.com,Meredith,Lloyd,843-937-3819,Gold,56629,09-Apr-2025,true
LM-09007,jenna.beard.013353@example.com,Jenna,Beard,871-989-3943,Bronze,18443,08-May-2023,false
LM-09008,francisco.howell.013355@example.com,Francisco,Howell,+18852154005,Silver,30345,13-Aug-2023,true
LM-09009,jamie.ferreira.013357@example.com,Jamie,Ferreira,899-241-4067,Silver,35870,05-Dec-2024,false
LM-09010,traci.urbina.013358@example.com,Traci,Urbina,9062544098,Gold,65692,29-Apr-2024,true
LM-09011,ivan.foster.013360@example.com,Ivan,Foster,(920) 280-4160,Platinum,90978,05-Mar-2025,true
LM-09012,sharon.burgos.013361@example.com,Sharon,Burgos,927-293-4191,Bronze,1830,29-Jun-2024,true
LM-09013,jonathon.heredia.013363@example.com,Jonathon,Heredia,+19413194253,Bronze,22676,10-Jun-2025,true
LM-09014,alison.spears.013364@example.com,Alison,Spears,(948) 332-4284,Bronze,8764,23-May-2025,true
LM-09015,lance.ferrell.013365@example.com,Lance,Ferrell,955-345-4315,Silver,45561,13-Oct-2023,true
LM-09016,laurie.garica.013366@example.com,Laurie,Garica,9623584346,Silver,42813,03-Mar-2023,true
LM-09017,francis.navarro.013367@example.com,Francis,Navarro,+19693714377,Silver,29032,05-Jan-2025,true
LM-09018,faith.walla.013368@example.com,Faith,Walla,(976) 384-4408,Gold,50694,20-Nov-2022,true
LM-09019,wendy.delatorre.013369@example.com,Wendy,de la Torre,983-397-4439,Gold,51459,09-Jul-2023,true
LM-09020,brenda.cardenas.013370@example.com,Brenda,Cardenas,9904104470,Platinum,81738,16-Jun-2023,true
LM-09021,,Dulce,House,+19974234501,Bronze,17846,01-Sep-2024,true
LM-09022,chelsea.ramos.013372@example.com,Chelsea,Ramos,(204) 436-4532,Bronze,9723,29-Jul-2023,false
LM-09023,maryse.chaudhuri.013373@example.com,Maryse,Chaudhuri,211-449-4563,Bronze,3360,12-Nov-2024,true
LM-09024,patricia.green.013374@example.com,Patricia,Green,2184624594,Bronze,16762,02-Nov-2024,true
LM-09025,alonso.carre.013375@example.com,Alonso,Carre,+12254754625,Silver,38608,27-May-2023,true
LM-09026,ronald.silva.013377@example.com,Ronald,Silva,239-501-4687,Silver,25039,12-Jan-2025,true
LM-09027,pauline.acosta.013379@example.com,Pauline,Acosta,+12535274749,Gold,50786,22-Nov-2022,true
LM-09028,debra.clements.013381@example.com,Debra,Clements,267-553-4811,Bronze,13996,23-Jun-2023,true
LM-09029,alfonso.mcdonald.013382@example.com,Alfonso,Mcdonald,2745664842,Bronze,12628,06-May-2024,true
LM-09030,j.mejia.013383@example.com,Jason,Mejia,+12815794873,Bronze,4829,23-Apr-2025,true
LM-09031,gautam.bradshaw.013385@example.com,Gautam,Bradshaw,295-605-4935,Silver,46474,08-Sep-2022,true
LM-09032,janet.arnold.013387@example.com,Janet,Arnold,+13096314997,Silver,32401,08-Aug-2023,true
LM-09033,salma.mckinney.013388@example.com,Salma,Mckinney,(316) 644-5028,Gold,72426,27-Mar-2025,true
LM-09034,marcelle.watson.013389@example.com,Marcelle,Watson,323-657-5059,Gold,62607,25-Jan-2024,true
LM-09035,odika.lam.013391@example.com,Odika,Lam,+13376835121,Bronze,16115,23-Jul-2025,true
LM-09036,aurelio.riley.013392@example.com,Aurelio,Riley,(344) 696-5152,Bronze,5556,23-Oct-2022,true
LM-09037,thierry.borges.013394@example.com,Thierry,Borges,3587225214,Bronze,7357,01-May-2024,true
LM-09038,elizabeth.portillo.013395@example.com,Elizabeth,Portillo,+13657355245,Silver,28333,29-Sep-2022,true
LM-09039,abhimanyu.roy.013396@personal.example.com,Abhimanyu,Roy,(372) 748-5276,Silver,34234,16-Nov-2022,true
LM-09040,sarah.brunet.013397@example.com,Sarah,Brunet,379-761-5307,Silver,36708,19-Feb-2024,true
LM-09041,,Itzel,Shields,3867745338,Gold,52499,09-Sep-2024,true
LM-09042,rosa.huerta.013399@example.com,Rosa,Huerta,+13937875369,Gold,70175,13-Apr-2025,true
LM-09043,panini.shetty.013400@example.com,Panini,Shetty,(400) 800-5400,Platinum,96870,11-Oct-2022,true
LM-09044,georgina.warner.013402@example.com,Georgina,Warner,4148265462,Bronze,11812,18-Jan-2024,false
LM-09045,lucky.costa.013403@example.com,Lucky,Costa,+14218395493,Bronze,2778,12-Sep-2023,true
LM-09046,camille.cuellar.013405@example.com,Camille,Cuellar,435-865-5555,Silver,44808,20-Mar-2025,true
LM-09047,maria.sierra.013407@example.com,Maria,Sierra,+14498915617,Silver,30834,06-Mar-2025,true
LM-09048,joshua.tanguy.013408@example.com,Joshua,Tanguy,(456) 904-5648,Gold,64045,31-Jul-2024,true
LM-09049,juan.anguiano.013409@example.com,Juan,Anguiano,463-917-5679,Gold,67382,21-Oct-2022,false
LM-09050,connor.medrano.013410@example.com,Connor,Medrano,4709305710,Platinum,96944,12-Dec-2024,false
LM-09051,crystal.rogers.013411@example.com,Crystal,Rogers,+14779435741,Bronze,19648,27-Mar-2023,true
LM-09052,walter.sethi.013412@example.com,Walter,Sethi,N/A,Bronze,5942,17-Apr-2025,true
LM-09053,kayla.toro.013413@example.com,Kayla,Toro,491-969-5803,Bronze,22263,03-Jun-2023,true
LM-09054,william.pratt.013418@example.com,William,Pratt,5262345958,Gold,59881,05-Aug-2023,true
LM-09055,stephanie.harrison.013421@example.com,Stephanie,Harrison,547-273-6051,Bronze,11415,22-Jul-2024,true
LM-09056,vickie.luna.013422@example.com,Vickie,Luna,5542866082,Bronze,3405,06-Oct-2024,true
LM-09057,curtis.cruz.013424@example.com,Curtis,Cruz,(568) 312-6144,Bronze,16359,19-Jun-2025,false
LM-09058,jonathan.hamilton.013425@example.com,Jonathan,Hamilton,575-325-6175,Silver,46683,09-Jul-2024,true
LM-09059,gregory.benson.013426@example.com,Gregory,Benson,5823386206,Silver,37095,05-Sep-2023,true
LM-09060,dawn.long.013431@example.com,Dawn,Long,+16174036361,Bronze,4870,25-Jul-2024,true
LM-09061,,Dustin,Pelayo,631-429-6423,Bronze,4803,04-Oct-2024,true
LM-09062,glenn.barros.013436@example.com,Glenn,Barros,(652) 468-6516,Silver,37799,26-Sep-2023,true
LM-09063,penny.wagner.013438@example.com,Penny,Wagner,6664946578,Gold,73636,15-Jul-2024,true
LM-09064,rhonda.mena.013439@example.com,Rhonda,Mena,+16735076609,Gold,65677,08-Jul-2023,true
LM-09065,hunberto.owens.013441@example.com,Humberto,Owens,687-533-6671,Bronze,3708,03-Jan-2025,true
LM-09066,joseph.huff.013442@example.com,Joseph,Huff,6945466702,Bronze,18934,22-Aug-2022,true
LM-09067,meghan.harris.013444@example.com,Meghan,Harris,(708) 572-6764,Bronze,23812,24-Feb-2025,true
LM-09068,rachel.krish.013446@example.com,Rachel,Krish,7225986826,Silver,29740,03-Nov-2024,true
LM-09069,michelle.baria.013451@example.com,Michelle,Baria,+17576636981,Bronze,12616,04-Jun-2025,true
LM-09070,brian.collins.013452@example.com,Brian,Collins,(764) 676-7012,Bronze,11554,23-Apr-2023,true
LM-09071,jaqueline.mahoney.013453@example.com,Jaqueline,Mahoney,771-689-7043,Bronze,10463,15-Apr-2023,true
LM-09072,alexandra.ware.013454@example.com,Alexandra,Ware,7787027074,Bronze,16194,10-Feb-2023,true
LM-09073,neel.tucker.013457@example.com,Neel,Tucker,799-741-7167,Silver,47722,28-Sep-2023,true
LM-09074,isaac.greene.013462@example.com,Isaac,Greene,8348067322,Bronze,4529,13-Nov-2023,true
LM-09075,fidel.burnett.013463@example.com,Fidel,Burnett,+18418197353,Bronze,21428,15-Dec-2024,true
LM-09076,enrique.hutchinson.013465@example.com,Enrique,Hutchinson,855-845-7415,Silver,37556,05-Oct-2023,true
LM-09077,ivonne.sanders.013467@example.com,Ivonne,Sanders,n/a,Silver,43000,30-Apr-2025,false
LM-09078,noah.robertson.013468@example.com,Noah,Robertson,,Gold,66289,20-Apr-2025,true
LM-09079,sims.vitorgabriel.013469@example.com,Vitor Gabriel,Sims,883-897-7539,Gold,67653,11-Feb-2023,true
LM-09080,kristin.marshall.013470@example.com,Kristin,Marshall,8909107570,Platinum,109981,03-Jun-2025,true
LM-09081,,Earl,Ahuja,+18979237601,Bronze,16141,25-Nov-2023,true
LM-09082,martha.orosco.013473@example.com,Martha,Orosco,911-949-7663,Bronze,17570,11-Dec-2023,true
LM-09083,javier.baca.013474@example.com,Javier,Baca,9189627694,Bronze,7540,01-Oct-2024,true
LM-09084,irma.sodhi.013475@example.com,Irma,Sodhi,n/a,Silver,37603,04-Jun-2025,true
LM-09085,cecilia.torres.013476@example.com,Cecilia,Torres,(932) 988-7756,Silver,27739,01-May-2023,true
LM-09086,david.bonnin.013477@example.com,David,Bonnin,939-201-7787,Silver,44037,03-Jun-2025,false
LM-09087,advaith.jasso.013478@example.com,Advaith,Jasso,9462147818,Gold,73426,19-Feb-2023,true
LM-09088,samuel.gray.013479@personal.example.com,Samuel,Gray,+19532277849,Gold,63822,12-Sep-2024,true
LM-09089,nicole.robinson.013480@example.com,Nicole,Robinson,(960) 240-7880,Platinum,109533,10-Feb-2023,true
LM-09090,monique.amador.013481@example.com,Monique,Amador,967-253-7911,Bronze,18935,19-Dec-2023,false
LM-09091,jacqueline.adams.013482@example.com,Jacqueline,Adams,9742667942,Bronze,22724,19-Oct-2024,true
LM-09092,heather.munoz.013483@example.com,Heather,Munoz,+19812797973,Bronze,24519,28-Apr-2024,false
LM-09093,april.bousquet.013484@example.com,April,Bousquet,(988) 292-8004,Bronze,7187,17-Sep-2023,true
LM-09094,arthur.sosa.013487@example.com,Arthur,Sosa,+12093318097,Silver,32706,29-Mar-2025,false
LM-09095,trevor.rice.013488@example.com,Trevor,Rice,(216) 344-8128,Gold,61852,13-Aug-2023,true
LM-09096,kari.valencia.013491@example.com,Kari,Valencia,+12373838221,Bronze,562,23-Mar-2024,true
LM-09097,phillip.leonard.013492@example.com,Phillip,Leonard,(244) 396-8252,Bronze,11875,06-Feb-2023,true
LM-09098,v.ozuna.013493@example.com,Victor,Ozuna,251-409-8283,Bronze,18296,07-Mar-2024,true
LM-09099,gerald.meadows.013494@example.com,Gerald,Meadows,2584228314,Bronze,15529,06-Aug-2024,true
LM-09100,cassie.sharp.013496@example.com,Cassie,Sharp,(272) 448-8376,Silver,28609,01-May-2024,true
LM-09101,,Rachael,Lucas,,Silver,26952,05-Oct-2022,true
LM-09102,allison.austin.013498@example.com,Allison,Austin,2864748438,Gold,61447,17-Jun-2025,false
LM-09103,gina.hopkins.013500@example.com,Gina,Hopkins,(300) 500-8500,Platinum,84132,02-Oct-2023,true
LM-09104,garrett.rodriguez.013501@example.com,Garrett,Rodriguez,307-513-8531,Bronze,9656,29-Jul-2023,true
LM-09105,jillian.curtis.013502@example.com,Jillian,Curtis,3145268562,Bronze,15086,09-Mar-2023,true
LM-09106,jeff.hughes.013503@personal.example.com,Jeff,Hughes,+13215398593,Bronze,4723,30-Nov-2022,true
LM-09107,betty.knight.013505@personal.example.com,Betty,Knight,,Silver,38797,07-Jul-2024,true
LM-09108,nathaniel.taylor.013506@example.com,Nathaniel,Taylor,3425788686,Silver,32946,07-Sep-2022,true
LM-09109,sabrina.blackwell.013507@example.com,Sabrina,Blackwell,+13495918717,Silver,31905,16-Feb-2024,true
LM-09110,rickey.hudson.013508@example.com,Rickey,Hudson,(356) 604-8748,Gold,57359,22-Dec-2024,true
LM-09111,wayne.morvan.013509@example.com,Wayne,Morvan,N/A,Gold,51830,09-Oct-2023,true
LM-09112,beth.rivas.013510@example.com,Beth,Rivas,3706308810,Platinum,84030,08-Nov-2022,true
LM-09113,joyce.walker.013513@example.com,Joyce,Walker,391-669-8903,Bronze,23067,29-Jul-2024,true
LM-09114,guillermo.lee.013514@example.com,Guillermo,Lee,3986828934,Bronze,4688,09-Jan-2025,true
LM-09115,diaz.heitor.013517@example.com,Heitor,Diaz,419-721-9027,Silver,25863,24-Feb-2024,true
LM-09116,elisa.richard.013518@example.com,Elisa,Richard,,Gold,72810,05-Jan-2025,true
LM-09117,l.jhaveri.013519@example.com,Lourdes,Jhaveri,+14337479089,Gold,63916,09-Feb-2024,true
LM-09118,carolina.oliver.013521@example.com,Carolina,Oliver,447-773-9151,Bronze,1772,22-Jan-2024,true
LM-09119,perla.bowers.013523@example.com,Perla,Bowers,+14617999213,Bronze,3473,23-Jun-2025,true
LM-09120,claire.rocha.013525@example.com,Claire,Rocha,475-825-9275,Silver,44058,23-Jun-2025,false
LM-09121,,Jorge,Lozano,N/A,Silver,27417,09-Jun-2024,false
LM-09122,oviya.ray.013527@example.com,Oviya,Ray,+14898519337,Silver,40624,11-Aug-2024,true
LM-09123,lavanya.paula.013528@example.com,Lavanya,Patla,(496) 864-9368,Gold,69461,15-Oct-2022,true
LM-09124,emily.iglesias.013529@example.com,Emily,Iglesias,503-877-9399,Gold,55183,17-Mar-2025,true
LM-09125,yashodhara.georges.013530@example.com,Yashodhara,Georges,5108909430,Platinum,76978,09-Jan-2025,true
LM-09126,thibault.dawson.013533@example.com,Thibault,Dawson,531-929-9523,Bronze,4629,02-Jun-2023,false
LM-09127,clarice.evans.013534@example.com,Clarice,Evans,5389429554,Bronze,2588,18-Oct-2024,true
LM-09128,darlene.mcintosh.013535@example.com,Darlene,Mcintosh,+15459559585,Silver,33029,31-Mar-2025,true
LM-09129,guzman.gilberto.013538@example.com,Gilberto,Guzman,5669949678,Gold,68650,01-Oct-2024,true
LM-09130,porfirio.ashley.013540@example.com,Porfirio,Ashley,(580) 220-9740,Platinum,84811,12-Mar-2024,true
LM-09131,mike.eaton.013542@example.com,Mike,Eaton,n/a,Bronze,15393,27-Jun-2025,true
LM-09132,triya.avila.013543@example.com,Triya,Avila,+16012599833,Bronze,24364,11-Apr-2023,true
LM-09133,alvaro.underwood.013544@example.com,Alvaro,Underwood,(608) 272-9864,Bronze,4591,09-May-2023,true
LM-09134,santiago.barnes.013545@example.com,Santiago,Barnes,615-285-9895,Silver,49513,10-Sep-2023,false
LM-09135,bernard.velasquez.013548@example.com,Bernard,Velasquez,(636) 324-9988,Gold,59814,06-Apr-2024,false
LM-09136,jeffrey.lawrence.013550@example.com,Jeffrey,Lawrence,6503500050,Platinum,101969,20-Feb-2023,true
LM-09137,sudiksha.doyle.013551@example.com,Sudiksha,Doyle,,Bronze,23676,02-Dec-2023,true
LM-09138,octavio.toledo.013552@example.com,Octavio,Toledo,(664) 376-0112,Bronze,11053,28-May-2023,true
LM-09139,tara.zamora.013554@example.com,Tara,Zamora,6784020174,Bronze,21130,26-Oct-2024,true
LM-09140,melody.cherry.013556@example.com,Melody,Cherry,(692) 428-0236,Silver,25432,24-Aug-2024,true
LM-09141,,Cory,Fowler,699-441-0267,Silver,34396,24-Mar-2024,true
LM-09142,kristine.darocha.013559@example.com,Kristine,da Rocha,+17134670329,Gold,55108,28-Apr-2023,true
LM-09143,gary.archer.013561@example.com,Gary,Archer,727-493-0391,Bronze,21051,17-May-2025,true
LM-09144,kiara.rhodes.013562@example.com,Kiara,Rhodes,7345060422,Bronze,1052,14-Jan-2023,true
LM-09145,dylan.zuniga.013563@example.com,Dylan,Zuniga,N/A,Bronze,19797,21-Dec-2024,true
LM-09146,timothy.fernandes.013564@example.com,Timothy,Fernandes,(748) 532-0484,Bronze,24613,23-Jul-2023,true
LM-09147,justin.leblanc.013565@example.com,Justin,Leblanc,755-545-0515,Silver,30687,01-Apr-2023,false
LM-09148,candace.cohen.013568@example.com,Candace,Cohen,(776) 584-0608,Gold,50356,06-Dec-2023,true
LM-09149,molly.aguayo.013569@example.com,Molly,Aguayo,783-597-0639,Gold,62988,29-Jan-2025,true
LM-09150,tyler.sweeney.013573@example.com,Tyler,Sweeney,811-649-0763,Bronze,18158,04-Aug-2022,true
LM-09151,katelyn.rubio.013575@example.com,Katelyn,Rubio,+18256750825,Silver,33455,20-Nov-2022,true
LM-09152,lori.spencer.013576@example.com,Lori,Spencer,(832) 688-0856,Silver,43745,29-Oct-2022,false
LM-09153,sara.gamble.013578@example.com,Sara,Gamble,8467140918,Gold,60028,23-Oct-2024,true
LM-09154,kim.wilkins.013579@example.com,Kim,Wilkins,N/A,Gold,73244,29-Dec-2022,true
LM-09155,derek.kim.013580@example.com,Derek,Kim,,Platinum,89897,21-Jul-2023,true
LM-09156,philip.carr.013581@example.com,Philip,Carr,867-753-1011,Bronze,13882,16-Jun-2025,true
LM-09157,rufino.stevens.013583@example.com,Rufino,Stevens,+18817791073,Bronze,8907,26-Dec-2023,true
LM-09158,yolanda.harper.013584@example.com,Yolanda,Harper,(888) 792-1104,Bronze,3012,11-Feb-2025,true
